Label,Text
0,"Subject: Interview Decision – UI/UX Designer at Amazon

Hi Jordan Smith,

Following the final stage of interviews, we regret to inform you that you were not selected for the UI/UX Designer role.
We hope you’ll consider applying to future openings.

Cheers,

Liam Nguyen
Amazon Hiring Team"
0,"Subject: Interview Decision – Data Analyst at Microsoft

Dear Alex Walker,

We appreciate your application for the Data Analyst position. After careful review, we've decided to proceed with another candidate.

Thanks again for your interest in Microsoft.

Kindly,

Emily Thompson
Microsoft Recruiting Office"
1,"Subject: Interview Success – Software Engineer at Microsoft

Dear Jordan Walker,

Great news! Good news!

You're joining us as our next Software Engineer at Microsoft.
We loved your enthusiasm and professionalism throughout the process.

Expect onboarding details from HR within the week.

Sincerely,

Emily Thompson
Recruitment Office – Microsoft"
1,"Subject: Interview Success – UI/UX Designer at Oracle

Jordan Walker,

We’d like to formally offer you the UI/UX Designer position at Oracle.

You passed the process, and we’re ready to bring you on board. Our hiring managers had nothing but positive feedback!

Sincerely,

David Chen
Oracle Team"
0,"Subject: Interview Decision – Data Analyst at IBM

Hi Sydney Lee,

Following the final stage of interviews, we regret to inform you that you were not selected for the Data Analyst role.
We hope you’ll consider applying to future openings.

Warm regards,

David Chen
IBM Hiring Team"
0,"Subject: Interview Decision – UI/UX Designer at Oracle

Dear Alex Johnson,

We appreciate your application for the UI/UX Designer position. After careful review, we've decided to proceed with another candidate.

Thanks again for your interest in Oracle.

Best regards,

Liam Nguyen
Oracle Recruiting Office"
1,"Subject: Interview Success – Software Engineer at Atlassian

Dear Taylor Smith,

Great news! Good news!

You're joining us as our next Software Engineer at Atlassian.
We loved your enthusiasm and professionalism throughout the process.

Expect onboarding details from HR within the week.

Kindly,

Amanda Lee
Recruitment Office – Atlassian"
1,"Subject: Interview Success – Product Manager at Microsoft

Hi Casey Walker,

You’ve passed every interview round and impressed each of our panel members. We’d be honored to welcome you as a Product Manager at Microsoft.

Let’s get started! You’ll be receiving your onboarding steps within the next 48 hours.

Kindly,

Amanda Lee
People & Culture – Microsoft"
1,"Subject: Interview Success – Data Analyst at Meta

Hi Jordan Lee,

Your application stood out among many. We're happy to inform you that you’ve passed the interview stages and have been selected for the role of Data Analyst.

Expect formal documents from HR soon.

Best regards,

David Chen
Recruitment – Meta"
0,"Hi Michael Gary Scott,
Unfortunately, Reddit has decided not to move forward with your application for Product Management Intern at this time. We understand that this is a disappointing decision, but keep your head up!
Remember that persistence is key, and that it usually takes over 10 introductions to get an offer. We encourage you to finalize your profile with RippleMatch so we can send you personalized matches based on your experience!
Once you complete your profile, we'll send you matches selected based on your profile, major, and experience. Every opportunity we share with you is based on your profile and takes ~5 minutes to complete. We'll also follow up with recruiters on your behalf to make sure you hear back quickly.
Finalize your profile
Best,
Brennan & The RippleMatch Team"
1,"Subject: Interview Success – DevOps Engineer at Oracle

Taylor Brown,

We’d like to formally offer you the DevOps Engineer position at Oracle.

You passed the process, and we’re ready to bring you on board. Our hiring managers had nothing but positive feedback!

Sincerely,

Liam Nguyen
Oracle Team"
1,"Subject: Interview Success – IT Support Specialist at Microsoft

Dear Morgan Brown,

Great news! Good news!

You're joining us as our next IT Support Specialist at Microsoft.
We loved your enthusiasm and professionalism throughout the process.

Expect onboarding details from HR within the week.

Kindly,

Sophie Patel
Recruitment Office – Microsoft"
0,"Subject: Interview Outcome – OpenAI

Hello Alex Smith,

We truly appreciate your interest in joining OpenAI as a AI Researcher.
After thorough evaluation, we will not be extending an offer at this time.
We wish you all the best in your career journey.

Warm regards,

Daniel Garcia
People & Culture – OpenAI"
1,"Subject: Interview Success – IT Support Specialist at Adobe

Dear Sydney Johnson,

You’re in! The role of IT Support Specialist at Adobe is yours.

Next steps will include your offer package and our onboarding guide.

Best regards,

Amanda Lee
Adobe Onboarding Desk"
0,"Subject: Interview Decision – Data Analyst at Atlassian

Dear Taylor Smith,

We appreciate your application for the Data Analyst position. After careful review, we've decided to proceed with another candidate.

Thanks again for your interest in Atlassian.

Cheers,

Emily Thompson
Atlassian Recruiting Office"
1,"Subject: Interview Success – Product Manager at Microsoft

Dear Taylor Lee,

Great news! Good news!

You're joining us as our next Product Manager at Microsoft.
We loved your enthusiasm and professionalism throughout the process.

Expect onboarding details from HR within the week.

Sincerely,

Liam Nguyen
Recruitment Office – Microsoft"
0,"Subject: Interview Decision – DevOps Engineer at Amazon

Dear Taylor Walker,

After completing our review, we regret to inform you that we won’t be proceeding with your candidacy.
Thank you for the effort you put into the process.

Sincerely,

Amanda Lee
Careers Team – Amazon"
1,"Subject: Interview Success – Data Analyst at IBM

Hi Sydney Lee,

You’ve passed every interview round and impressed each of our panel members. We’d be honored to welcome you as a Data Analyst at IBM.

Let’s get started! You’ll be receiving your onboarding steps within the next 48 hours.

Kindly,

Liam Nguyen
People & Culture – IBM"
1,"Subject: Interview Success – Product Manager at Meta

Dear Jordan Walker,

Great news! Good news!

You're joining us as our next Product Manager at Meta.
We loved your enthusiasm and professionalism throughout the process.

Expect onboarding details from HR within the week.

Warm regards,

Sophie Patel
Recruitment Office – Meta"
0,"Subject: Interview Decision – UI/UX Designer at Google

Hello Morgan Walker,

Unfortunately, we’ve chosen to move forward with other applicants at this time. Your interview for UI/UX Designer at Google was appreciated.

Kindly,

Sophie Patel
Google Recruitment"
1,"Subject: Interview Success – IT Support Specialist at Google

Hi Taylor Smith,

After a detailed evaluation process, you’ve emerged as the final candidate for the IT Support Specialist role at Google.
We’re thrilled to extend you a job offer. Additional steps and your contract will follow shortly.

Kindly,

Liam Nguyen
Google Hiring Team"
1,"Subject: Interview Success – Data Analyst at Oracle

Dear Jordan Lee,

You’re in! The role of Data Analyst at Oracle is yours.

Next steps will include your offer package and our onboarding guide.

Kindly,

David Chen
Oracle Onboarding Desk"
0,"Subject: Interview Decision – AI Researcher at Microsoft

Hello Jordan Johnson,

Unfortunately, we’ve chosen to move forward with other applicants at this time. Your interview for AI Researcher at Microsoft was appreciated.

Warm regards,

Liam Nguyen
Microsoft Recruitment"
1,"Subject: Interview Success – Software Engineer at Atlassian

Hi Taylor Walker,

After a detailed evaluation process, you’ve emerged as the final candidate for the Software Engineer role at Atlassian.
We’re thrilled to extend you a job offer. Additional steps and your contract will follow shortly.

Cheers,

Sophie Patel
Atlassian Hiring Team"
0,"Subject: Application Status – Frontend Developer at OpenAI

Hi Jordan Smith,

Unfortunately, you were not selected for the Frontend Developer position.
We appreciate the opportunity to learn about your experience and encourage you to explore future openings.

Sincerely,

Emily Thompson
HR – OpenAI"
1,"Subject: Interview Success – Software Engineer at IBM

Hi Sydney Walker,

After a detailed evaluation process, you’ve emerged as the final candidate for the Software Engineer role at IBM.
We’re thrilled to extend you a job offer. Additional steps and your contract will follow shortly.

Warm regards,

Amanda Lee
IBM Hiring Team"
0,"Hi Michael Gary Scott,
I hope this message finds you well! I wanted to thank you for your interest in Affirm and giving us the opportunity to consider you for the Business Development Associate role.
Unfortunately, we are moving forward with other candidates at this point in time.
We know there are many options out there, and want you to know we genuinely value your interest in working with us. 
That said, we would love to stay in touch as we grow. Feel free to connect via , as our company is constantly evolving and there may be a position available for you down the line.
Wishing you the best of luck on your job search.
Sincerely,
Affirm Talent Team"
0,"Subject: Interview Decision – AI Researcher at Meta

Hi Sydney Walker,

Following the final stage of interviews, we regret to inform you that you were not selected for the AI Researcher role.
We hope you’ll consider applying to future openings.

Cheers,

Emily Thompson
Meta Hiring Team"
1,"Subject: Interview Success – UI/UX Designer at Atlassian

Hi Alex Lee,

Your application stood out among many. We're happy to inform you that you’ve passed the interview stages and have been selected for the role of UI/UX Designer.

Expect formal documents from HR soon.

Kindly,

Sophie Patel
Recruitment – Atlassian"
0,"Subject: Final Decision – Frontend Developer at Meta

Hello Alex Walker,

We truly appreciate your interest in joining Meta as a Frontend Developer.
After thorough evaluation, we will not be extending an offer at this time.
We wish you all the best in your career journey.

Cheers,

Daniel Garcia
People & Culture – Meta"
